MAC,Description,Serial,OSDComputerName,AssetTag
00:24:45:E1:58:4246,Computer4246,Serial4246,Computer4246,Asset-Tag4246
00:24:45:E1:58:4247,Computer4247,Serial4247,Computer4247,Asset-Tag4247
00:24:45:E1:58:4248,Computer4248,Serial4248,Computer4248,Asset-Tag4248
00:24:45:E1:58:4249,Computer4249,Serial4249,Computer4249,Asset-Tag4249
00:24:45:E1:58:4250,Computer4250,Serial4250,Computer4250,Asset-Tag4250
00:24:45:E1:58:4251,Computer4251,Serial4251,Computer4251,Asset-Tag4251
00:24:45:E1:58:4252,Computer4252,Serial4252,Computer4252,Asset-Tag4252
00:24:45:E1:58:4253,Computer4253,Serial4253,Computer4253,Asset-Tag4253
00:24:45:E1:58:4254,Computer4254,Serial4254,Computer4254,Asset-Tag4254
00:24:45:E1:58:4255,Computer4255,Serial4255,Computer4255,Asset-Tag4255
00:24:45:E1:58:4256,Computer4256,Serial4256,Computer4256,Asset-Tag4256
00:24:45:E1:58:4257,Computer4257,Serial4257,Computer4257,Asset-Tag4257
00:24:45:E1:58:4258,Computer4258,Serial4258,Computer4258,Asset-Tag4258
00:24:45:E1:58:4259,Computer4259,Serial4259,Computer4259,Asset-Tag4259
00:24:45:E1:58:4260,Computer4260,Serial4260,Computer4260,Asset-Tag4260
00:24:45:E1:58:4261,Computer4261,Serial4261,Computer4261,Asset-Tag4261
00:24:45:E1:58:4262,Computer4262,Serial4262,Computer4262,Asset-Tag4262
00:24:45:E1:58:4263,Computer4263,Serial4263,Computer4263,Asset-Tag4263
00:24:45:E1:58:4264,Computer4264,Serial4264,Computer4264,Asset-Tag4264
00:24:45:E1:58:4265,Computer4265,Serial4265,Computer4265,Asset-Tag4265
00:24:45:E1:58:4266,Computer4266,Serial4266,Computer4266,Asset-Tag4266
00:24:45:E1:58:4267,Computer4267,Serial4267,Computer4267,Asset-Tag4267
00:24:45:E1:58:4268,Computer4268,Serial4268,Computer4268,Asset-Tag4268
00:24:45:E1:58:4269,Computer4269,Serial4269,Computer4269,Asset-Tag4269
00:24:45:E1:58:4270,Computer4270,Serial4270,Computer4270,Asset-Tag4270
00:24:45:E1:58:4271,Computer4271,Serial4271,Computer4271,Asset-Tag4271
00:24:45:E1:58:4272,Computer4272,Serial4272,Computer4272,Asset-Tag4272
00:24:45:E1:58:4273,Computer4273,Serial4273,Computer4273,Asset-Tag4273
00:24:45:E1:58:4274,Computer4274,Serial4274,Computer4274,Asset-Tag4274
00:24:45:E1:58:4275,Computer4275,Serial4275,Computer4275,Asset-Tag4275
00:24:45:E1:58:4276,Computer4276,Serial4276,Computer4276,Asset-Tag4276
00:24:45:E1:58:4277,Computer4277,Serial4277,Computer4277,Asset-Tag4277
00:24:45:E1:58:4278,Computer4278,Serial4278,Computer4278,Asset-Tag4278
00:24:45:E1:58:4279,Computer4279,Serial4279,Computer4279,Asset-Tag4279
00:24:45:E1:58:4280,Computer4280,Serial4280,Computer4280,Asset-Tag4280
00:24:45:E1:58:4281,Computer4281,Serial4281,Computer4281,Asset-Tag4281
00:24:45:E1:58:4282,Computer4282,Serial4282,Computer4282,Asset-Tag4282
00:24:45:E1:58:4283,Computer4283,Serial4283,Computer4283,Asset-Tag4283
00:24:45:E1:58:4284,Computer4284,Serial4284,Computer4284,Asset-Tag4284
00:24:45:E1:58:4285,Computer4285,Serial4285,Computer4285,Asset-Tag4285
00:24:45:E1:58:4286,Computer4286,Serial4286,Computer4286,Asset-Tag4286
00:24:45:E1:58:4287,Computer4287,Serial4287,Computer4287,Asset-Tag4287
00:24:45:E1:58:4288,Computer4288,Serial4288,Computer4288,Asset-Tag4288
00:24:45:E1:58:4289,Computer4289,Serial4289,Computer4289,Asset-Tag4289
00:24:45:E1:58:4290,Computer4290,Serial4290,Computer4290,Asset-Tag4290
00:24:45:E1:58:4291,Computer4291,Serial4291,Computer4291,Asset-Tag4291
00:24:45:E1:58:4292,Computer4292,Serial4292,Computer4292,Asset-Tag4292
00:24:45:E1:58:4293,Computer4293,Serial4293,Computer4293,Asset-Tag4293
00:24:45:E1:58:4294,Computer4294,Serial4294,Computer4294,Asset-Tag4294
00:24:45:E1:58:4295,Computer4295,Serial4295,Computer4295,Asset-Tag4295
00:24:45:E1:58:4296,Computer4296,Serial4296,Computer4296,Asset-Tag4296
00:24:45:E1:58:4297,Computer4297,Serial4297,Computer4297,Asset-Tag4297
00:24:45:E1:58:4298,Computer4298,Serial4298,Computer4298,Asset-Tag4298
00:24:45:E1:58:4299,Computer4299,Serial4299,Computer4299,Asset-Tag4299
00:24:45:E1:58:4300,Computer4300,Serial4300,Computer4300,Asset-Tag4300
00:24:45:E1:58:4301,Computer4301,Serial4301,Computer4301,Asset-Tag4301
00:24:45:E1:58:4302,Computer4302,Serial4302,Computer4302,Asset-Tag4302
00:24:45:E1:58:4303,Computer4303,Serial4303,Computer4303,Asset-Tag4303
00:24:45:E1:58:4304,Computer4304,Serial4304,Computer4304,Asset-Tag4304
00:24:45:E1:58:4305,Computer4305,Serial4305,Computer4305,Asset-Tag4305
00:24:45:E1:58:4306,Computer4306,Serial4306,Computer4306,Asset-Tag4306
00:24:45:E1:58:4307,Computer4307,Serial4307,Computer4307,Asset-Tag4307
00:24:45:E1:58:4308,Computer4308,Serial4308,Computer4308,Asset-Tag4308
00:24:45:E1:58:4309,Computer4309,Serial4309,Computer4309,Asset-Tag4309
00:24:45:E1:58:4310,Computer4310,Serial4310,Computer4310,Asset-Tag4310
00:24:45:E1:58:4311,Computer4311,Serial4311,Computer4311,Asset-Tag4311
00:24:45:E1:58:4312,Computer4312,Serial4312,Computer4312,Asset-Tag4312
00:24:45:E1:58:4313,Computer4313,Serial4313,Computer4313,Asset-Tag4313
00:24:45:E1:58:4314,Computer4314,Serial4314,Computer4314,Asset-Tag4314
00:24:45:E1:58:4315,Computer4315,Serial4315,Computer4315,Asset-Tag4315
00:24:45:E1:58:4316,Computer4316,Serial4316,Computer4316,Asset-Tag4316
00:24:45:E1:58:4317,Computer4317,Serial4317,Computer4317,Asset-Tag4317
00:24:45:E1:58:4318,Computer4318,Serial4318,Computer4318,Asset-Tag4318
00:24:45:E1:58:4319,Computer4319,Serial4319,Computer4319,Asset-Tag4319
00:24:45:E1:58:4320,Computer4320,Serial4320,Computer4320,Asset-Tag4320
00:24:45:E1:58:4321,Computer4321,Serial4321,Computer4321,Asset-Tag4321
00:24:45:E1:58:4322,Computer4322,Serial4322,Computer4322,Asset-Tag4322
00:24:45:E1:58:4323,Computer4323,Serial4323,Computer4323,Asset-Tag4323
00:24:45:E1:58:4324,Computer4324,Serial4324,Computer4324,Asset-Tag4324
00:24:45:E1:58:4325,Computer4325,Serial4325,Computer4325,Asset-Tag4325
00:24:45:E1:58:4326,Computer4326,Serial4326,Computer4326,Asset-Tag4326
00:24:45:E1:58:4327,Computer4327,Serial4327,Computer4327,Asset-Tag4327
00:24:45:E1:58:4328,Computer4328,Serial4328,Computer4328,Asset-Tag4328
00:24:45:E1:58:4329,Computer4329,Serial4329,Computer4329,Asset-Tag4329
00:24:45:E1:58:4330,Computer4330,Serial4330,Computer4330,Asset-Tag4330
00:24:45:E1:58:4331,Computer4331,Serial4331,Computer4331,Asset-Tag4331
00:24:45:E1:58:4332,Computer4332,Serial4332,Computer4332,Asset-Tag4332
00:24:45:E1:58:4333,Computer4333,Serial4333,Computer4333,Asset-Tag4333
00:24:45:E1:58:4334,Computer4334,Serial4334,Computer4334,Asset-Tag4334
00:24:45:E1:58:4335,Computer4335,Serial4335,Computer4335,Asset-Tag4335
00:24:45:E1:58:4336,Computer4336,Serial4336,Computer4336,Asset-Tag4336
00:24:45:E1:58:4337,Computer4337,Serial4337,Computer4337,Asset-Tag4337
00:24:45:E1:58:4338,Computer4338,Serial4338,Computer4338,Asset-Tag4338
00:24:45:E1:58:4339,Computer4339,Serial4339,Computer4339,Asset-Tag4339
00:24:45:E1:58:4340,Computer4340,Serial4340,Computer4340,Asset-Tag4340
00:24:45:E1:58:4341,Computer4341,Serial4341,Computer4341,Asset-Tag4341
00:24:45:E1:58:4342,Computer4342,Serial4342,Computer4342,Asset-Tag4342
00:24:45:E1:58:4343,Computer4343,Serial4343,Computer4343,Asset-Tag4343
00:24:45:E1:58:4344,Computer4344,Serial4344,Computer4344,Asset-Tag4344
00:24:45:E1:58:4345,Computer4345,Serial4345,Computer4345,Asset-Tag4345
00:24:45:E1:58:4346,Computer4346,Serial4346,Computer4346,Asset-Tag4346
00:24:45:E1:58:4347,Computer4347,Serial4347,Computer4347,Asset-Tag4347
00:24:45:E1:58:4348,Computer4348,Serial4348,Computer4348,Asset-Tag4348
00:24:45:E1:58:4349,Computer4349,Serial4349,Computer4349,Asset-Tag4349
00:24:45:E1:58:4350,Computer4350,Serial4350,Computer4350,Asset-Tag4350
00:24:45:E1:58:4351,Computer4351,Serial4351,Computer4351,Asset-Tag4351
00:24:45:E1:58:4352,Computer4352,Serial4352,Computer4352,Asset-Tag4352
00:24:45:E1:58:4353,Computer4353,Serial4353,Computer4353,Asset-Tag4353
00:24:45:E1:58:4354,Computer4354,Serial4354,Computer4354,Asset-Tag4354
00:24:45:E1:58:4355,Computer4355,Serial4355,Computer4355,Asset-Tag4355
00:24:45:E1:58:4356,Computer4356,Serial4356,Computer4356,Asset-Tag4356
00:24:45:E1:58:4357,Computer4357,Serial4357,Computer4357,Asset-Tag4357
00:24:45:E1:58:4358,Computer4358,Serial4358,Computer4358,Asset-Tag4358
00:24:45:E1:58:4359,Computer4359,Serial4359,Computer4359,Asset-Tag4359
00:24:45:E1:58:4360,Computer4360,Serial4360,Computer4360,Asset-Tag4360
00:24:45:E1:58:4361,Computer4361,Serial4361,Computer4361,Asset-Tag4361
00:24:45:E1:58:4362,Computer4362,Serial4362,Computer4362,Asset-Tag4362
00:24:45:E1:58:4363,Computer4363,Serial4363,Computer4363,Asset-Tag4363
00:24:45:E1:58:4364,Computer4364,Serial4364,Computer4364,Asset-Tag4364
00:24:45:E1:58:4365,Computer4365,Serial4365,Computer4365,Asset-Tag4365
00:24:45:E1:58:4366,Computer4366,Serial4366,Computer4366,Asset-Tag4366
00:24:45:E1:58:4367,Computer4367,Serial4367,Computer4367,Asset-Tag4367
00:24:45:E1:58:4368,Computer4368,Serial4368,Computer4368,Asset-Tag4368
00:24:45:E1:58:4369,Computer4369,Serial4369,Computer4369,Asset-Tag4369
00:24:45:E1:58:4370,Computer4370,Serial4370,Computer4370,Asset-Tag4370
00:24:45:E1:58:4371,Computer4371,Serial4371,Computer4371,Asset-Tag4371
00:24:45:E1:58:4372,Computer4372,Serial4372,Computer4372,Asset-Tag4372
00:24:45:E1:58:4373,Computer4373,Serial4373,Computer4373,Asset-Tag4373
00:24:45:E1:58:4374,Computer4374,Serial4374,Computer4374,Asset-Tag4374
00:24:45:E1:58:4375,Computer4375,Serial4375,Computer4375,Asset-Tag4375
00:24:45:E1:58:4376,Computer4376,Serial4376,Computer4376,Asset-Tag4376
00:24:45:E1:58:4377,Computer4377,Serial4377,Computer4377,Asset-Tag4377
00:24:45:E1:58:4378,Computer4378,Serial4378,Computer4378,Asset-Tag4378
00:24:45:E1:58:4379,Computer4379,Serial4379,Computer4379,Asset-Tag4379
00:24:45:E1:58:4380,Computer4380,Serial4380,Computer4380,Asset-Tag4380
00:24:45:E1:58:4381,Computer4381,Serial4381,Computer4381,Asset-Tag4381
00:24:45:E1:58:4382,Computer4382,Serial4382,Computer4382,Asset-Tag4382
00:24:45:E1:58:4383,Computer4383,Serial4383,Computer4383,Asset-Tag4383
00:24:45:E1:58:4384,Computer4384,Serial4384,Computer4384,Asset-Tag4384
00:24:45:E1:58:4385,Computer4385,Serial4385,Computer4385,Asset-Tag4385
00:24:45:E1:58:4386,Computer4386,Serial4386,Computer4386,Asset-Tag4386
00:24:45:E1:58:4387,Computer4387,Serial4387,Computer4387,Asset-Tag4387
00:24:45:E1:58:4388,Computer4388,Serial4388,Computer4388,Asset-Tag4388
00:24:45:E1:58:4389,Computer4389,Serial4389,Computer4389,Asset-Tag4389
00:24:45:E1:58:4390,Computer4390,Serial4390,Computer4390,Asset-Tag4390
00:24:45:E1:58:4391,Computer4391,Serial4391,Computer4391,Asset-Tag4391
00:24:45:E1:58:4392,Computer4392,Serial4392,Computer4392,Asset-Tag4392
00:24:45:E1:58:4393,Computer4393,Serial4393,Computer4393,Asset-Tag4393
00:24:45:E1:58:4394,Computer4394,Serial4394,Computer4394,Asset-Tag4394
00:24:45:E1:58:4395,Computer4395,Serial4395,Computer4395,Asset-Tag4395
00:24:45:E1:58:4396,Computer4396,Serial4396,Computer4396,Asset-Tag4396
00:24:45:E1:58:4397,Computer4397,Serial4397,Computer4397,Asset-Tag4397
00:24:45:E1:58:4398,Computer4398,Serial4398,Computer4398,Asset-Tag4398
00:24:45:E1:58:4399,Computer4399,Serial4399,Computer4399,Asset-Tag4399
00:24:45:E1:58:4400,Computer4400,Serial4400,Computer4400,Asset-Tag4400
00:24:45:E1:58:4401,Computer4401,Serial4401,Computer4401,Asset-Tag4401
00:24:45:E1:58:4402,Computer4402,Serial4402,Computer4402,Asset-Tag4402
00:24:45:E1:58:4403,Computer4403,Serial4403,Computer4403,Asset-Tag4403
00:24:45:E1:58:4404,Computer4404,Serial4404,Computer4404,Asset-Tag4404
00:24:45:E1:58:4405,Computer4405,Serial4405,Computer4405,Asset-Tag4405
00:24:45:E1:58:4406,Computer4406,Serial4406,Computer4406,Asset-Tag4406
00:24:45:E1:58:4407,Computer4407,Serial4407,Computer4407,Asset-Tag4407
00:24:45:E1:58:4408,Computer4408,Serial4408,Computer4408,Asset-Tag4408
00:24:45:E1:58:4409,Computer4409,Serial4409,Computer4409,Asset-Tag4409
00:24:45:E1:58:4410,Computer4410,Serial4410,Computer4410,Asset-Tag4410
00:24:45:E1:58:4411,Computer4411,Serial4411,Computer4411,Asset-Tag4411
00:24:45:E1:58:4412,Computer4412,Serial4412,Computer4412,Asset-Tag4412
00:24:45:E1:58:4413,Computer4413,Serial4413,Computer4413,Asset-Tag4413
00:24:45:E1:58:4414,Computer4414,Serial4414,Computer4414,Asset-Tag4414
00:24:45:E1:58:4415,Computer4415,Serial4415,Computer4415,Asset-Tag4415
00:24:45:E1:58:4416,Computer4416,Serial4416,Computer4416,Asset-Tag4416
00:24:45:E1:58:4417,Computer4417,Serial4417,Computer4417,Asset-Tag4417
00:24:45:E1:58:4418,Computer4418,Serial4418,Computer4418,Asset-Tag4418
00:24:45:E1:58:4419,Computer4419,Serial4419,Computer4419,Asset-Tag4419
00:24:45:E1:58:4420,Computer4420,Serial4420,Computer4420,Asset-Tag4420
00:24:45:E1:58:4421,Computer4421,Serial4421,Computer4421,Asset-Tag4421
00:24:45:E1:58:4422,Computer4422,Serial4422,Computer4422,Asset-Tag4422
00:24:45:E1:58:4423,Computer4423,Serial4423,Computer4423,Asset-Tag4423
00:24:45:E1:58:4424,Computer4424,Serial4424,Computer4424,Asset-Tag4424
00:24:45:E1:58:4425,Computer4425,Serial4425,Computer4425,Asset-Tag4425
00:24:45:E1:58:4426,Computer4426,Serial4426,Computer4426,Asset-Tag4426
00:24:45:E1:58:4427,Computer4427,Serial4427,Computer4427,Asset-Tag4427
00:24:45:E1:58:4428,Computer4428,Serial4428,Computer4428,Asset-Tag4428
00:24:45:E1:58:4429,Computer4429,Serial4429,Computer4429,Asset-Tag4429
00:24:45:E1:58:4430,Computer4430,Serial4430,Computer4430,Asset-Tag4430
00:24:45:E1:58:4431,Computer4431,Serial4431,Computer4431,Asset-Tag4431
00:24:45:E1:58:4432,Computer4432,Serial4432,Computer4432,Asset-Tag4432
00:24:45:E1:58:4433,Computer4433,Serial4433,Computer4433,Asset-Tag4433
00:24:45:E1:58:4434,Computer4434,Serial4434,Computer4434,Asset-Tag4434
00:24:45:E1:58:4435,Computer4435,Serial4435,Computer4435,Asset-Tag4435
00:24:45:E1:58:4436,Computer4436,Serial4436,Computer4436,Asset-Tag4436
00:24:45:E1:58:4437,Computer4437,Serial4437,Computer4437,Asset-Tag4437
00:24:45:E1:58:4438,Computer4438,Serial4438,Computer4438,Asset-Tag4438
00:24:45:E1:58:4439,Computer4439,Serial4439,Computer4439,Asset-Tag4439
00:24:45:E1:58:4440,Computer4440,Serial4440,Computer4440,Asset-Tag4440
00:24:45:E1:58:4441,Computer4441,Serial4441,Computer4441,Asset-Tag4441
00:24:45:E1:58:4442,Computer4442,Serial4442,Computer4442,Asset-Tag4442
00:24:45:E1:58:4443,Computer4443,Serial4443,Computer4443,Asset-Tag4443
00:24:45:E1:58:4444,Computer4444,Serial4444,Computer4444,Asset-Tag4444
00:24:45:E1:58:4445,Computer4445,Serial4445,Computer4445,Asset-Tag4445
00:24:45:E1:58:4446,Computer4446,Serial4446,Computer4446,Asset-Tag4446
00:24:45:E1:58:4447,Computer4447,Serial4447,Computer4447,Asset-Tag4447
00:24:45:E1:58:4448,Computer4448,Serial4448,Computer4448,Asset-Tag4448
00:24:45:E1:58:4449,Computer4449,Serial4449,Computer4449,Asset-Tag4449
00:24:45:E1:58:4450,Computer4450,Serial4450,Computer4450,Asset-Tag4450
00:24:45:E1:58:4451,Computer4451,Serial4451,Computer4451,Asset-Tag4451
00:24:45:E1:58:4452,Computer4452,Serial4452,Computer4452,Asset-Tag4452
00:24:45:E1:58:4453,Computer4453,Serial4453,Computer4453,Asset-Tag4453
00:24:45:E1:58:4454,Computer4454,Serial4454,Computer4454,Asset-Tag4454
00:24:45:E1:58:4455,Computer4455,Serial4455,Computer4455,Asset-Tag4455
00:24:45:E1:58:4456,Computer4456,Serial4456,Computer4456,Asset-Tag4456
00:24:45:E1:58:4457,Computer4457,Serial4457,Computer4457,Asset-Tag4457
00:24:45:E1:58:4458,Computer4458,Serial4458,Computer4458,Asset-Tag4458
00:24:45:E1:58:4459,Computer4459,Serial4459,Computer4459,Asset-Tag4459
00:24:45:E1:58:4460,Computer4460,Serial4460,Computer4460,Asset-Tag4460
00:24:45:E1:58:4461,Computer4461,Serial4461,Computer4461,Asset-Tag4461
00:24:45:E1:58:4462,Computer4462,Serial4462,Computer4462,Asset-Tag4462
00:24:45:E1:58:4463,Computer4463,Serial4463,Computer4463,Asset-Tag4463
00:24:45:E1:58:4464,Computer4464,Serial4464,Computer4464,Asset-Tag4464
00:24:45:E1:58:4465,Computer4465,Serial4465,Computer4465,Asset-Tag4465
00:24:45:E1:58:4466,Computer4466,Serial4466,Computer4466,Asset-Tag4466
00:24:45:E1:58:4467,Computer4467,Serial4467,Computer4467,Asset-Tag4467
00:24:45:E1:58:4468,Computer4468,Serial4468,Computer4468,Asset-Tag4468
00:24:45:E1:58:4469,Computer4469,Serial4469,Computer4469,Asset-Tag4469
00:24:45:E1:58:4470,Computer4470,Serial4470,Computer4470,Asset-Tag4470
00:24:45:E1:58:4471,Computer4471,Serial4471,Computer4471,Asset-Tag4471
00:24:45:E1:58:4472,Computer4472,Serial4472,Computer4472,Asset-Tag4472
00:24:45:E1:58:4473,Computer4473,Serial4473,Computer4473,Asset-Tag4473
00:24:45:E1:58:4474,Computer4474,Serial4474,Computer4474,Asset-Tag4474
00:24:45:E1:58:4475,Computer4475,Serial4475,Computer4475,Asset-Tag4475
00:24:45:E1:58:4476,Computer4476,Serial4476,Computer4476,Asset-Tag4476
00:24:45:E1:58:4477,Computer4477,Serial4477,Computer4477,Asset-Tag4477
00:24:45:E1:58:4478,Computer4478,Serial4478,Computer4478,Asset-Tag4478
00:24:45:E1:58:4479,Computer4479,Serial4479,Computer4479,Asset-Tag4479
00:24:45:E1:58:4480,Computer4480,Serial4480,Computer4480,Asset-Tag4480
00:24:45:E1:58:4481,Computer4481,Serial4481,Computer4481,Asset-Tag4481
00:24:45:E1:58:4482,Computer4482,Serial4482,Computer4482,Asset-Tag4482
00:24:45:E1:58:4483,Computer4483,Serial4483,Computer4483,Asset-Tag4483
00:24:45:E1:58:4484,Computer4484,Serial4484,Computer4484,Asset-Tag4484
00:24:45:E1:58:4485,Computer4485,Serial4485,Computer4485,Asset-Tag4485
00:24:45:E1:58:4486,Computer4486,Serial4486,Computer4486,Asset-Tag4486
00:24:45:E1:58:4487,Computer4487,Serial4487,Computer4487,Asset-Tag4487
00:24:45:E1:58:4488,Computer4488,Serial4488,Computer4488,Asset-Tag4488
00:24:45:E1:58:4489,Computer4489,Serial4489,Computer4489,Asset-Tag4489
00:24:45:E1:58:4490,Computer4490,Serial4490,Computer4490,Asset-Tag4490
00:24:45:E1:58:4491,Computer4491,Serial4491,Computer4491,Asset-Tag4491
00:24:45:E1:58:4492,Computer4492,Serial4492,Computer4492,Asset-Tag4492
00:24:45:E1:58:4493,Computer4493,Serial4493,Computer4493,Asset-Tag4493
00:24:45:E1:58:4494,Computer4494,Serial4494,Computer4494,Asset-Tag4494
00:24:45:E1:58:4495,Computer4495,Serial4495,Computer4495,Asset-Tag4495
00:24:45:E1:58:4496,Computer4496,Serial4496,Computer4496,Asset-Tag4496
00:24:45:E1:58:4497,Computer4497,Serial4497,Computer4497,Asset-Tag4497
00:24:45:E1:58:4498,Computer4498,Serial4498,Computer4498,Asset-Tag4498
00:24:45:E1:58:4499,Computer4499,Serial4499,Computer4499,Asset-Tag4499
00:24:45:E1:58:4500,Computer4500,Serial4500,Computer4500,Asset-Tag4500
00:24:45:E1:58:4501,Computer4501,Serial4501,Computer4501,Asset-Tag4501
00:24:45:E1:58:4502,Computer4502,Serial4502,Computer4502,Asset-Tag4502
00:24:45:E1:58:4503,Computer4503,Serial4503,Computer4503,Asset-Tag4503
00:24:45:E1:58:4504,Computer4504,Serial4504,Computer4504,Asset-Tag4504
00:24:45:E1:58:4505,Computer4505,Serial4505,Computer4505,Asset-Tag4505
00:24:45:E1:58:4506,Computer4506,Serial4506,Computer4506,Asset-Tag4506
00:24:45:E1:58:4507,Computer4507,Serial4507,Computer4507,Asset-Tag4507
00:24:45:E1:58:4508,Computer4508,Serial4508,Computer4508,Asset-Tag4508
00:24:45:E1:58:4509,Computer4509,Serial4509,Computer4509,Asset-Tag4509
00:24:45:E1:58:4510,Computer4510,Serial4510,Computer4510,Asset-Tag4510
00:24:45:E1:58:4511,Computer4511,Serial4511,Computer4511,Asset-Tag4511
00:24:45:E1:58:4512,Computer4512,Serial4512,Computer4512,Asset-Tag4512
00:24:45:E1:58:4513,Computer4513,Serial4513,Computer4513,Asset-Tag4513
00:24:45:E1:58:4514,Computer4514,Serial4514,Computer4514,Asset-Tag4514
00:24:45:E1:58:4515,Computer4515,Serial4515,Computer4515,Asset-Tag4515
00:24:45:E1:58:4516,Computer4516,Serial4516,Computer4516,Asset-Tag4516
00:24:45:E1:58:4517,Computer4517,Serial4517,Computer4517,Asset-Tag4517
00:24:45:E1:58:4518,Computer4518,Serial4518,Computer4518,Asset-Tag4518
00:24:45:E1:58:4519,Computer4519,Serial4519,Computer4519,Asset-Tag4519
00:24:45:E1:58:4520,Computer4520,Serial4520,Computer4520,Asset-Tag4520
00:24:45:E1:58:4521,Computer4521,Serial4521,Computer4521,Asset-Tag4521
00:24:45:E1:58:4522,Computer4522,Serial4522,Computer4522,Asset-Tag4522
00:24:45:E1:58:4523,Computer4523,Serial4523,Computer4523,Asset-Tag4523
00:24:45:E1:58:4524,Computer4524,Serial4524,Computer4524,Asset-Tag4524
00:24:45:E1:58:4525,Computer4525,Serial4525,Computer4525,Asset-Tag4525
00:24:45:E1:58:4526,Computer4526,Serial4526,Computer4526,Asset-Tag4526
00:24:45:E1:58:4527,Computer4527,Serial4527,Computer4527,Asset-Tag4527
00:24:45:E1:58:4528,Computer4528,Serial4528,Computer4528,Asset-Tag4528
00:24:45:E1:58:4529,Computer4529,Serial4529,Computer4529,Asset-Tag4529
00:24:45:E1:58:4530,Computer4530,Serial4530,Computer4530,Asset-Tag4530
00:24:45:E1:58:4531,Computer4531,Serial4531,Computer4531,Asset-Tag4531
00:24:45:E1:58:4532,Computer4532,Serial4532,Computer4532,Asset-Tag4532
00:24:45:E1:58:4533,Computer4533,Serial4533,Computer4533,Asset-Tag4533
00:24:45:E1:58:4534,Computer4534,Serial4534,Computer4534,Asset-Tag4534
00:24:45:E1:58:4535,Computer4535,Serial4535,Computer4535,Asset-Tag4535
00:24:45:E1:58:4536,Computer4536,Serial4536,Computer4536,Asset-Tag4536
00:24:45:E1:58:4537,Computer4537,Serial4537,Computer4537,Asset-Tag4537
00:24:45:E1:58:4538,Computer4538,Serial4538,Computer4538,Asset-Tag4538
